时间,收盘价,代码,成交量,成交笔数,收益率,净价,全价
2021-04-28,97.1467,200310.IB,1000000.0,1.0,3.609999895095825,97.1467,0
2021-04-29,97.1829,200310.IB,300000000.0,3.0,3.6050000190734863,97.1829,0
2021-04-30,97.2982,200310.IB,49800000.0,4.0,3.5899999141693115,97.2982,0
2021-05-06,97.3535,200310.IB,100000000.0,1.0,3.5824999809265137,97.3535,0
2021-05-07,97.3367,200310.IB,28000000.0,4.0,3.585099935531616,97.3367,0
2021-05-10,97.3742,200310.IB,388600000.0,6.0,3.5799999237060547,97.3742,0
2021-05-11,97.338,200310.IB,90350000.0,3.0,3.5850000381469727,97.338,0
2021-05-12,97.4491,200310.IB,170000000.0,5.0,3.569999933242798,97.4491,0
2021-05-13,97.4122,200310.IB,80300000.0,5.0,3.575000047683716,97.4122,0
2021-05-14,97.4329,200310.IB,100000000.0,4.0,3.572499990463257,97.4329,0
2021-05-17,97.3415,200310.IB,240700000.0,5.0,3.5850000381469727,97.3415,0
2021-05-18,97.3415,200310.IB,100000000.0,2.0,3.5850000381469727,97.3415,0
2021-05-19,97.4122,200310.IB,140000000.0,2.0,3.575500011444092,97.4122,0
2021-05-20,97.6008,200310.IB,285400000.0,7.0,3.549999952316284,97.6008,0
2021-05-21,97.8604,200310.IB,130000000.0,4.0,3.515000104904175,97.8604,0
2021-05-24,97.824,200310.IB,410000000.0,6.0,3.5199999809265137,97.824,0
2021-05-25,97.7692,200310.IB,383000000.0,9.0,3.5274999141693115,97.7692,0
2021-05-26,97.8987,200310.IB,250000000.0,5.0,3.509999990463257,97.8987,0
2021-05-27,97.9027,200310.IB,100000000.0,2.0,3.509500026702881,97.9027,0
2021-05-28,97.8637,200310.IB,1492320000.0,21.0,3.515000104904175,97.8637,0
2021-05-31,97.902,200310.IB,540000000.0,8.0,3.509999990463257,97.902,0
2021-06-01,97.9015,200310.IB,450000000.0,7.0,3.509999990463257,97.9015,0
2021-06-02,97.8651,200310.IB,230000000.0,5.0,3.515000104904175,97.8651,0
2021-06-03,97.8651,200310.IB,865000000.0,10.0,3.515000104904175,97.8651,0
2021-06-04,97.8678,200310.IB,370000000.0,7.0,3.514699935913086,97.8678,0
2021-06-07,97.6775,200310.IB,215000000.0,6.0,3.5409998893737797,97.6775,0
2021-06-08,97.5743,200310.IB,889000000.0,11.0,3.555000066757202,97.5743,0
2021-06-09,97.6121,200310.IB,200000000.0,4.0,3.549999952316284,97.6121,0
2021-06-10,97.6854,200310.IB,40000000.0,2.0,3.539999961853028,97.6854,0
2021-06-11,97.6854,200310.IB,30000000.0,2.0,3.539999961853028,97.6854,0
2021-06-15,97.6148,200310.IB,251000000.0,5.0,3.549999952316284,97.6148,0
2021-06-16,97.6148,200310.IB,0.0,,3.550003290176392,97.6148,0
2021-06-17,97.5057,200310.IB,80000000.0,3.0,3.565000057220459,97.5057,0
2021-06-18,97.5445,200310.IB,70000000.0,2.0,3.559999942779541,97.5445,0
2021-06-21,97.5445,200310.IB,0.0,,3.5600056648254395,97.5445,0
2021-06-22,97.5445,200310.IB,0.0,,3.560084581375122,97.5445,0
2021-06-23,97.5445,200310.IB,0.0,,3.560163736343384,97.5445,0
2021-06-24,98.4972,200310.IB,830900000.0,3.0,3.4303998947143555,98.4972,0
2021-06-25,98.4972,200310.IB,0.0,,3.4304747581481934,98.4972,0
2021-06-28,97.695,200310.IB,117000000.0,4.0,3.539999961853028,97.695,0
2021-06-29,97.7138,200310.IB,50000000.0,2.0,3.5374999046325684,97.7138,0
2021-06-30,97.8282,200310.IB,170700000.0,6.0,3.522200107574463,97.8282,0
2021-07-01,97.8062,200310.IB,1361800000.0,5.0,3.525000095367432,97.8062,0
2021-07-02,97.9118,200310.IB,140000000.0,4.0,3.510499954223633,97.9118,0
2021-07-05,97.9118,200310.IB,0.0,,3.510748863220215,97.9118,0
2021-07-06,97.9118,200310.IB,0.0,,3.51081657409668,97.9118,0
2021-07-07,97.9188,200310.IB,10000000.0,1.0,3.509999990463257,97.9188,0
2021-07-08,98.3952,200310.IB,100000000.0,1.0,3.444999933242798,98.3952,0
2021-07-09,98.3952,200310.IB,0.0,,3.444995403289795,98.3952,0
2021-07-12,98.4333,200310.IB,130000000.0,4.0,3.440000057220459,98.4333,0
2021-07-13,98.7593,200310.IB,748000000.0,17.0,3.395699977874756,98.7593,0
2021-07-14,98.728,200310.IB,320000000.0,9.0,3.400000095367432,98.728,0
2021-07-15,98.724,200310.IB,140000000.0,6.0,3.400500059127808,98.724,0
2021-07-16,97.8499,200310.IB,80000000.0,2.0,3.5199999809265137,97.8499,0
2021-07-19,99.1344,200310.IB,900000000.0,3.0,3.345000028610229,99.1344,0
2021-07-20,98.8771,200310.IB,1760000000.0,11.0,3.380000114440918,98.8771,0
2021-07-21,99.0397,200310.IB,800000000.0,4.0,3.357899904251098,99.0397,0
2021-07-22,98.8038,200310.IB,230000000.0,1.0,3.390000104904175,98.8038,0
2021-07-23,98.8781,200310.IB,220000000.0,7.0,3.380000114440918,98.8781,0
2021-07-26,98.8046,200310.IB,170000000.0,3.0,3.390000104904175,98.8046,0
2021-07-27,99.1731,200310.IB,160000000.0,5.0,3.3399999141693115,99.1731,0
2021-07-28,98.8786,200310.IB,320000000.0,8.0,3.380000114440918,98.8786,0
2021-07-29,98.9564,200310.IB,240000000.0,3.0,3.369499921798706,98.9564,0
2021-07-30,99.4691,200310.IB,100000000.0,4.0,3.299999952316284,99.4691,0
2021-08-02,99.6727,200310.IB,800000000.0,11.0,3.2725000381469727,99.6727,0
2021-08-03,99.7693,200310.IB,100000000.0,2.0,3.259500026702881,99.7693,0
2021-08-04,99.5618,200310.IB,210000000.0,4.0,3.2874999046325684,99.5618,0
2021-08-05,99.5433,200310.IB,60000000.0,1.0,3.289999961853028,99.5433,0
2021-08-06,99.747,200310.IB,160000000.0,2.0,3.262500047683716,99.747,0
2021-08-09,99.7285,200310.IB,471000000.0,10.0,3.265000104904175,99.7285,0
2021-08-10,99.887,200310.IB,100000000.0,1.0,3.2435998916625977,99.887,0
2021-08-11,99.912,200310.IB,120000000.0,4.0,3.2402000427246094,99.912,0
2021-08-12,99.4375,200310.IB,540000000.0,8.0,3.304500102996826,99.4375,0
2021-08-13,99.3891,200310.IB,531000000.0,11.0,3.311100006103516,99.3891,0
2021-08-16,99.4522,200310.IB,790000000.0,7.0,3.302500009536743,99.4522,0
2021-08-17,99.89,200310.IB,120000000.0,3.0,3.2432000637054443,99.89,0
2021-08-18,99.6183,200310.IB,170000000.0,3.0,3.2799999713897705,99.6183,0
2021-08-19,99.6183,200310.IB,480000000.0,8.0,3.2799999713897705,99.6183,0
2021-08-20,100.1104,200310.IB,300000000.0,5.0,3.213399887084961,100.1104,0
2021-08-23,99.6186,200310.IB,550000000.0,7.0,3.2799999713897705,99.6186,0
2021-08-24,99.0351,200310.IB,200000000.0,3.0,3.359600067138672,99.0351,0
2021-08-25,99.6924,200310.IB,410000000.0,10.0,3.2699999809265137,99.6924,0
2021-08-26,99.6576,200310.IB,330000000.0,8.0,3.274800062179565,99.6576,0
2021-08-27,99.4719,200310.IB,280000000.0,7.0,3.299999952316284,99.4719,0
2021-08-30,99.6266,200310.IB,280000000.0,7.0,3.2790000438690186,99.6266,0
2021-08-31,99.6192,200310.IB,473000000.0,7.0,3.2799999713897705,99.6192,0
2021-09-01,98.8704,200310.IB,870000000.0,13.0,3.382499933242798,98.8704,0
2021-09-02,99.6929,200310.IB,922500000.0,9.0,3.2699999809265137,99.6929,0
2021-09-03,99.7113,200310.IB,995000000.0,9.0,3.2674999237060547,99.7113,0
2021-09-06,99.7482,200310.IB,660000000.0,9.0,3.262500047683716,99.7482,0
2021-09-07,99.7299,200310.IB,260000000.0,5.0,3.265000104904175,99.7299,0
2021-09-08,99.6128,200310.IB,106000000.0,3.0,3.2809998989105225,99.6128,0
2021-09-09,100.2369,200310.IB,100000000.0,2.0,3.1960999965667725,100.2369,0
2021-09-10,99.6934,200310.IB,130000000.0,3.0,3.2699999809265137,99.6934,0
2021-09-13,99.3024,200310.IB,200000000.0,4.0,3.323499917984009,99.3024,0
2021-09-14,99.5474,200310.IB,140000000.0,4.0,3.289999961853028,99.5474,0
2021-09-15,100.1252,200310.IB,300000000.0,6.0,3.211199998855591,100.1252,0
2021-09-16,99.4382,200310.IB,222000000.0,7.0,3.305000066757202,99.4382,0
2021-09-17,99.2575,200310.IB,260000000.0,4.0,3.3297998905181885,99.2575,0
2021-09-22,99.5486,200310.IB,788800000.0,6.0,3.289999961853028,99.5486,0
2021-09-23,99.094,200310.IB,685650000.0,18.0,3.352499961853028,99.094,0
2021-09-24,99.18,200310.IB,886000000.0,7.0,3.3406999111175537,99.18,0
2021-09-27,99.4399,200310.IB,2076000000.0,17.0,3.305000066757202,99.4399,0
2021-09-28,98.9414,200310.IB,950000000.0,12.0,3.373699903488159,98.9414,0
2021-09-29,99.112,200310.IB,302000000.0,4.0,3.3501999378204346,99.112,0
2021-09-30,99.3881,200310.IB,6100000.0,1.0,3.3125,99.3881,0
2021-10-08,98.9414,200310.IB,2720000000.0,6.0,3.3742001056671143,98.9414,0
2021-10-11,99.7151,200310.IB,854200000.0,14.0,3.267400026321411,99.7151,0
2021-10-12,98.8287,200310.IB,230000000.0,8.0,3.390000104904175,98.8287,0
2021-10-13,98.7755,200310.IB,340000000.0,7.0,3.3975000381469727,98.7755,0
2021-10-14,99.3539,200310.IB,100000000.0,2.0,3.317199945449829,99.3539,0
2021-10-15,98.6694,200310.IB,150000000.0,3.0,3.4124999046325684,98.6694,0
2021-10-18,99.05,200310.IB,454800000.0,7.0,3.359499931335449,99.05,0
2021-10-19,98.4929,200310.IB,1200000000.0,20.0,3.437599897384644,98.4929,0
2021-10-20,98.6348,200310.IB,2090000000.0,15.0,3.4175000190734863,98.6348,0
2021-10-21,98.7605,200310.IB,210000000.0,4.0,3.400000095367432,98.7605,0
2021-10-22,98.7795,200310.IB,160000000.0,4.0,3.3975000381469727,98.7795,0
2021-10-25,98.7258,200310.IB,160000000.0,3.0,3.4049999713897705,98.7258,0
2021-10-26,98.8339,200310.IB,550000000.0,8.0,3.390000104904175,98.8339,0
2021-10-27,98.8701,200310.IB,478000000.0,7.0,3.384999990463257,98.8701,0
2021-10-28,98.8704,200310.IB,1490000000.0,9.0,3.384999990463257,98.8704,0
2021-10-29,98.9072,200310.IB,190000000.0,4.0,3.380000114440918,98.9072,0
2021-11-01,99.1937,200310.IB,280000000.0,6.0,3.340100049972534,99.1937,0
2021-11-02,99.4101,200310.IB,920000000.0,9.0,3.309999942779541,99.4101,0
2021-11-03,98.6885,200310.IB,150000000.0,3.0,3.4107000827789307,98.6885,0
2021-11-04,99.4471,200310.IB,440000000.0,11.0,3.305000066757202,99.4471,0
2021-11-05,99.663,200310.IB,344200000.0,6.0,3.275000095367432,99.663,0
2021-11-08,99.663,200310.IB,480000000.0,5.0,3.275000095367432,99.663,0
2021-11-09,99.8454,200310.IB,160000000.0,4.0,3.2497000694274902,99.8454,0
2021-11-10,99.2072,200310.IB,100000000.0,1.0,3.338500022888184,99.2072,0
2021-11-11,99.2292,200310.IB,100000000.0,2.0,3.3355000019073486,99.2292,0
2021-11-12,99.78,200310.IB,685400000.0,6.0,3.2588000297546387,99.78,0
2021-11-15,99.5563,200310.IB,1170000000.0,6.0,3.289999961853028,99.5563,0
2021-11-16,99.5385,200310.IB,870000000.0,13.0,3.2925000190734863,99.5385,0
2021-11-17,99.4849,200310.IB,1330000000.0,18.0,3.299999952316284,99.4849,0
2021-11-18,99.5207,200310.IB,510000000.0,12.0,3.2950000762939453,99.5207,0
2021-11-19,99.4498,200310.IB,1740000000.0,31.0,3.305000066757202,99.4498,0
2021-11-22,99.4498,200310.IB,290000000.0,7.0,3.305000066757202,99.4498,0
2021-11-23,99.5576,200310.IB,600000000.0,14.0,3.289999961853028,99.5576,0
2021-11-24,99.5437,200310.IB,2075400000.0,16.0,3.291899919509888,99.5437,0
2021-11-25,99.6335,200310.IB,710000000.0,7.0,3.279400110244751,99.6335,0
2021-11-26,99.8811,200310.IB,45000000.0,2.0,3.244999885559082,99.8811,0
2021-11-29,99.9171,200310.IB,270000000.0,8.0,3.240000009536743,99.9171,0
2021-11-30,99.8852,200310.IB,380000000.0,7.0,3.2444000244140625,99.8852,0
2021-12-01,99.8993,200310.IB,270000000.0,7.0,3.242500066757202,99.8993,0
2021-12-02,99.8817,200310.IB,747000000.0,4.0,3.244999885559082,99.8817,0
2021-12-03,99.8855,200310.IB,1195600000.0,13.0,3.2444000244140625,99.8855,0
2021-12-06,100.0612,200310.IB,1634200000.0,11.0,3.220000028610229,100.0612,0
2021-12-07,100.0612,200310.IB,839200000.0,7.0,3.220000028610229,100.0612,0
2021-12-08,99.8681,200310.IB,500000000.0,11.0,3.246900081634521,99.8681,0
2021-12-09,99.8968,200310.IB,93000000.0,3.0,3.243000030517578,99.8968,0
2021-12-10,100.0615,200310.IB,883130000.0,16.0,3.220000028610229,100.0615,0
2021-12-13,100.0077,200310.IB,1285300000.0,11.0,3.227499961853028,100.0077,0
2021-12-14,100.0973,200310.IB,600000000.0,11.0,3.2149999141693115,100.0973,0
2021-12-15,100.0974,200310.IB,1478190000.0,12.0,3.2149999141693115,100.0974,0
2021-12-16,100.1332,200310.IB,560000000.0,12.0,3.2100000381469727,100.1332,0
2021-12-17,100.2767,200310.IB,722970000.0,13.0,3.190000057220459,100.2767,0
2021-12-20,100.2767,200310.IB,550700000.0,10.0,3.190000057220459,100.2767,0
2021-12-21,100.205,200310.IB,1313000000.0,18.0,3.200000047683716,100.205,0
2021-12-22,100.2766,200310.IB,2252130000.0,22.0,3.190000057220459,100.2766,0
2021-12-23,100.3125,200310.IB,4440000000.0,30.0,3.184999942779541,100.3125,0
2021-12-24,100.384,200310.IB,1636060000.0,17.0,3.174999952316284,100.384,0
2021-12-27,100.4915,200310.IB,1370000000.0,9.0,3.1600000858306885,100.4915,0
2021-12-28,100.4915,200310.IB,480000000.0,8.0,3.1600000858306885,100.4915,0
2021-12-29,100.4915,200310.IB,930000000.0,9.0,3.1600000858306885,100.4915,0
2021-12-30,100.7778,200310.IB,1600000.0,1.0,3.119999885559082,100.7778,0
2021-12-31,100.7778,200310.IB,0.0,,3.1201071739196777,100.7778,0
2022-01-04,100.5984,200310.IB,3521560000.0,23.0,3.1449999809265137,100.5984,0
2022-01-05,100.5625,200310.IB,2210000000.0,9.0,3.150000095367432,100.5625,0
2022-01-06,100.4909,200310.IB,2390000000.0,13.0,3.1600000858306885,100.4909,0
2022-01-07,100.4907,200310.IB,350000000.0,8.0,3.1600000858306885,100.4907,0
2022-01-10,100.5621,200310.IB,210000000.0,5.0,3.150000095367432,100.5621,0
2022-01-11,100.6335,200310.IB,570000000.0,10.0,3.140000104904175,100.6335,0
2022-01-12,100.6692,200310.IB,290090000.0,10.0,3.134999990463257,100.6692,0
2022-01-13,100.6691,200310.IB,1460000000.0,12.0,3.134999990463257,100.6691,0
2022-01-14,100.687,200310.IB,500000000.0,7.0,3.132499933242798,100.687,0
2022-01-17,100.74,200310.IB,222000000.0,5.0,3.125,100.74,0
2022-01-18,100.9906,200310.IB,110000000.0,3.0,3.0899999141693115,100.9906,0
2022-01-19,101.3496,200310.IB,280000000.0,9.0,3.039999961853028,101.3496,0
2022-01-20,101.3496,200310.IB,190000000.0,5.0,3.039999961853028,101.3496,0
2022-01-21,101.4923,200310.IB,49090000.0,4.0,3.0199999809265137,101.4923,0
2022-01-24,101.7624,200310.IB,520000000.0,7.0,2.9825000762939453,101.7624,0
2022-01-25,101.7083,200310.IB,740000000.0,13.0,2.990000009536743,101.7083,0
2022-01-26,101.6357,200310.IB,1034840000.0,26.0,3.0,101.6357,0
2022-01-27,101.4553,200310.IB,170000000.0,8.0,3.025000095367432,101.4553,0
2022-01-28,101.476,200310.IB,4900000.0,1.0,3.0215001106262207,101.476,0
2022-02-07,101.4369,200310.IB,13600000.0,3.0,3.0269999504089355,101.4369,0
2022-02-08,101.4154,200310.IB,70000000.0,4.0,3.0299999713897705,101.4154,0
2022-02-09,101.4154,200310.IB,0.0,,3.0299527645111084,101.4154,0
2022-02-10,101.3429,200310.IB,230000000.0,5.0,3.039999961853028,101.3429,0
2022-02-11,100.8439,200310.IB,85000000.0,3.0,3.1098999977111816,100.8439,0
2022-02-14,100.9144,200310.IB,110000000.0,3.0,3.0999999046325684,100.9144,0
2022-02-15,100.7722,200310.IB,525000000.0,9.0,3.119999885559082,100.7722,0
2022-02-16,100.7447,200310.IB,1132740000.0,15.0,3.123800039291382,100.7447,0
2022-02-17,100.7719,200310.IB,190000000.0,5.0,3.119999885559082,100.7719,0
2022-02-18,100.8778,200310.IB,731500000.0,18.0,3.1050000190734863,100.8778,0
2022-02-21,100.5592,200310.IB,361310000.0,8.0,3.150000095367432,100.5592,0
2022-02-22,100.6299,200310.IB,30000000.0,2.0,3.140000104904175,100.6299,0
2022-02-23,100.4926,200310.IB,250000000.0,6.0,3.15939998626709,100.4926,0
2022-02-24,100.5984,200310.IB,580000000.0,11.0,3.144399881362915,100.5984,0
2022-02-25,100.5278,200310.IB,610000000.0,6.0,3.154400110244751,100.5278,0
2022-02-28,100.5278,200310.IB,0.0,,3.1544182300567627,100.5278,0
2022-03-01,100.4181,200310.IB,110000000.0,4.0,3.1700000762939453,100.4181,0
2022-03-02,100.3087,200310.IB,470000000.0,9.0,3.18560004234314,100.3087,0
2022-03-03,100.3478,200310.IB,520000000.0,7.0,3.180000066757202,100.3478,0
2022-03-04,100.2778,200310.IB,330000000.0,9.0,3.190000057220459,100.2778,0
2022-03-07,100.3479,200310.IB,100000000.0,2.0,3.180000066757202,100.3479,0
2022-03-08,100.3479,200310.IB,144000000.0,7.0,3.180000066757202,100.3479,0
2022-03-09,100.3479,200310.IB,0.0,,3.180004358291626,100.3479,0
2022-03-10,100.2082,200310.IB,47000000.0,2.0,3.200000047683716,100.2082,0
2022-03-11,100.4181,200310.IB,711000000.0,9.0,3.1700000762939453,100.4181,0
2022-03-14,100.6987,200310.IB,200000000.0,4.0,3.130000114440918,100.6987,0
2022-03-15,100.1386,200310.IB,51000000.0,3.0,3.2100000381469727,100.1386,0
2022-03-16,100.2084,200310.IB,388000000.0,6.0,3.200000047683716,100.2084,0
2022-03-17,100.3762,200310.IB,490000000.0,4.0,3.1760001182556152,100.3762,0
2022-03-18,100.4047,200310.IB,480000000.0,6.0,3.1719000339508057,100.4047,0
2022-03-21,100.4396,200310.IB,702000000.0,16.0,3.166899919509888,100.4396,0
2022-03-22,100.2785,200310.IB,480000000.0,7.0,3.190000057220459,100.2785,0
2022-03-23,100.3481,200310.IB,1680000000.0,18.0,3.180000066757202,100.3481,0
2022-03-24,100.4351,200310.IB,1260000000.0,11.0,3.1675000190734863,100.4351,0
2022-03-25,100.4867,200310.IB,2570000000.0,19.0,3.1600000858306885,100.4867,0
2022-03-28,100.5038,200310.IB,1490000000.0,14.0,3.157500028610229,100.5038,0
2022-03-29,100.521,200310.IB,1520000000.0,15.0,3.1549999713897705,100.521,0
2022-03-30,100.5556,200310.IB,2296100000.0,14.0,3.150000095367432,100.5556,0
2022-03-31,100.5556,200310.IB,350000000.0,12.0,3.150000095367432,100.5556,0
2022-04-01,99.71,200310.IB,1731000000.0,10.0,3.271699905395508,99.71,0
2022-04-06,100.96,200310.IB,1907000000.0,13.0,3.091900110244751,100.96,0
2022-04-07,100.7668,200310.IB,2037000000.0,17.0,3.1194000244140625,100.7668,0
2022-04-08,100.9587,200310.IB,460000000.0,9.0,3.091900110244751,100.9587,0
2022-04-11,100.8308,200310.IB,667700000.0,9.0,3.109999895095825,100.8308,0
2022-04-12,100.8308,200310.IB,40000000.0,3.0,3.109999895095825,100.8308,0
2022-04-13,100.8261,200310.IB,1235000000.0,16.0,3.110599994659424,100.8261,0
2022-04-14,100.5,200310.IB,3573000000.0,16.0,3.157399892807007,100.5,0
2022-04-15,100.4848,200310.IB,560000000.0,8.0,3.159600019454956,100.4848,0
2022-04-18,100.689,200310.IB,1226200000.0,18.0,3.130000114440918,100.689,0
2022-04-19,100.685,200310.IB,885000000.0,17.0,3.130599975585937,100.685,0
2022-04-20,100.5669,200310.IB,1030000000.0,17.0,3.1475000381469727,100.5669,0
2022-04-21,100.636,200310.IB,170000000.0,6.0,3.137500047683716,100.636,0
2022-04-22,100.5827,200310.IB,436000000.0,13.0,3.1449999809265137,100.5827,0
2022-04-25,100.6868,200310.IB,300000000.0,7.0,3.130000114440918,100.6868,0
2022-04-26,100.6896,200310.IB,1690000000.0,20.0,3.129499912261963,100.6896,0
2022-04-27,100.6341,200310.IB,230000000.0,5.0,3.137500047683716,100.6341,0
2022-04-28,100.5819,200310.IB,902600000.0,23.0,3.1449999809265137,100.5819,0
2022-04-29,100.5802,200310.IB,1030000000.0,21.0,3.1449999809265137,100.5802,0
2022-05-05,100.5799,200310.IB,1443090000.0,11.0,3.1449999809265137,100.5799,0
2022-05-06,100.6892,200310.IB,471000000.0,7.0,3.128999948501587,100.6892,0
2022-05-09,100.7498,200310.IB,696000000.0,18.0,3.120300054550171,100.7498,0
2022-05-10,100.7688,200310.IB,1070000000.0,19.0,3.117500066757202,100.7688,0
2022-05-11,100.8199,200310.IB,190000000.0,5.0,3.109999895095825,100.8199,0
2022-05-12,100.8888,200310.IB,853800000.0,11.0,3.0999999046325684,100.8888,0
2022-05-13,100.8877,200310.IB,1062000000.0,11.0,3.0999999046325684,100.8877,0
2022-05-16,100.8873,200310.IB,225000000.0,8.0,3.0999999046325684,100.8873,0
2022-05-17,100.8869,200310.IB,1665000000.0,13.0,3.0999999046325684,100.8869,0
2022-05-18,100.9129,200310.IB,720000000.0,13.0,3.096299886703491,100.9129,0
2022-05-19,100.9553,200310.IB,1375340000.0,22.0,3.0899999141693115,100.9553,0
2022-05-20,100.962,200310.IB,764500000.0,11.0,3.0887999534606934,100.962,0
2022-05-23,100.8831,200310.IB,710000000.0,13.0,3.100300073623657,100.8831,0
2022-05-24,101.0745,200310.IB,410400000.0,11.0,3.0724000930786133,101.0745,0
2022-05-25,101.0911,200310.IB,130000000.0,3.0,3.069999933242798,101.0911,0
2022-05-26,101.3654,200310.IB,506000000.0,14.0,3.0299999713897705,101.3654,0
2022-05-27,101.3313,200310.IB,1290000000.0,12.0,3.0350000858306885,101.3313,0
2022-05-30,101.2098,200310.IB,160500000.0,7.0,3.052500009536743,101.2098,0
2022-05-31,101.0019,200310.IB,90130000.0,3.0,3.0824999809265137,101.0019,0
2022-06-01,100.9167,200310.IB,101500000.0,4.0,3.094500064849853,100.9167,0
2022-06-02,100.9167,200310.IB,0.0,,3.0948774814605717,100.9167,0
2022-06-06,100.7767,200310.IB,1025000000.0,8.0,3.115000009536743,100.7767,0
2022-06-07,100.8796,200310.IB,1793000000.0,24.0,3.099900007247925,100.8796,0
2022-06-08,100.879,200310.IB,290000000.0,5.0,3.0999999046325684,100.879,0
2022-06-09,100.8958,200310.IB,120000000.0,5.0,3.0975000858306885,100.8958,0
2022-06-10,100.9169,200310.IB,670000000.0,17.0,3.094399929046631,100.9169,0
2022-06-13,100.9252,200310.IB,1130000000.0,17.0,3.0929999351501465,100.9252,0
2022-06-14,100.894,200310.IB,1130000000.0,15.0,3.0975000858306885,100.894,0
2022-06-15,100.9108,200310.IB,790000000.0,14.0,3.095000028610229,100.9108,0
2022-06-16,100.9618,200310.IB,680000000.0,12.0,3.087500095367432,100.9618,0
2022-06-17,100.9447,200310.IB,170000000.0,5.0,3.0899999141693115,100.9447,0
2022-06-20,100.8238,200310.IB,360000000.0,7.0,3.1075000762939453,100.8238,0
2022-06-21,100.9086,200310.IB,290000000.0,5.0,3.095000028610229,100.9086,0
2022-06-22,100.9086,200310.IB,540690000.0,12.0,3.095000028610229,100.9086,0
2022-06-23,100.9253,200310.IB,545000000.0,9.0,3.0924999713897705,100.9253,0
2022-06-24,100.9068,200310.IB,159000000.0,5.0,3.095000028610229,100.9068,0
2022-06-27,100.702,200310.IB,746000000.0,9.0,3.125,100.702,0
2022-06-28,100.6849,200310.IB,780000000.0,17.0,3.127500057220459,100.6849,0
2022-06-29,100.7057,200310.IB,660000000.0,13.0,3.1243999004364014,100.7057,0
2022-06-30,100.7011,200310.IB,350000000.0,6.0,3.125,100.7011,0
2022-07-01,100.823,200310.IB,875000000.0,7.0,3.1068999767303467,100.823,0
2022-07-04,100.8023,200310.IB,70000000.0,2.0,3.109999895095825,100.8023,0
2022-07-05,100.7,200310.IB,187000000.0,7.0,3.125,100.7,0
2022-07-06,100.8353,200310.IB,440610000.0,9.0,3.1050000190734863,100.8353,0
2022-07-07,100.869,200310.IB,262000000.0,8.0,3.0999999046325684,100.869,0
2022-07-08,100.873,200310.IB,210000000.0,8.0,3.099400043487549,100.873,0
2022-07-11,100.868,200310.IB,610000000.0,7.0,3.0999999046325684,100.868,0
2022-07-12,100.9523,200310.IB,90000000.0,3.0,3.087500095367432,100.9523,0
2022-07-13,101.0369,200310.IB,41000000.0,4.0,3.075000047683716,101.0369,0
2022-07-14,101.083,200310.IB,39000000.0,2.0,3.068000078201294,101.083,0
2022-07-15,101.1374,200310.IB,92800000.0,3.0,3.059999942779541,101.1374,0
2022-07-18,101.1629,200310.IB,333500000.0,7.0,3.056299924850464,101.1629,0
2022-07-19,101.1705,200310.IB,280000000.0,6.0,3.055000066757202,101.1705,0
2022-07-20,101.2041,200310.IB,154000000.0,6.0,3.049999952316284,101.2041,0
